source_system,source_code,source_label,system,canonical_code,canonical_label,canonical_level,is_primary,match_method,confidence,notes
FOR2008,0102,0102 Applied Mathematics,FOR,3401,Analytical chemistry,group,False,derived_empirical,0.002,"derived via ARC ERA journal crosswalk: 592 shared-journal vote(s) over 360 FOR2008-classified journal(s), 1 agreeing"
FOR2008,0102,0102 Applied Mathematics,FOR,3503,Business systems in context,group,False,derived_empirical,0.002,"derived via ARC ERA journal crosswalk: 592 shared-journal vote(s) over 360 FOR2008-classified journal(s), 1 agreeing"
FOR2008,0102,0102 Applied Mathematics,FOR,4019,Resources engineering and extractive metallurgy,group,False,derived_empirical,0.003,"derived via ARC ERA journal crosswalk: 592 shared-journal vote(s) over 360 FOR2008-classified journal(s), 2 agreeing"
FOR2008,0102,0102 Applied Mathematics,FOR,4014,Manufacturing engineering,group,False,derived_empirical,0.003,"derived via ARC ERA journal crosswalk: 592 shared-journal vote(s) over 360 FOR2008-classified journal(s), 2 agreeing"
FOR2008,0102,0102 Applied Mathematics,FOR,4016,Materials engineering,group,False,derived_empirical,0.003,"derived via ARC ERA journal crosswalk: 592 shared-journal vote(s) over 360 FOR2008-classified journal(s), 2 agreeing"
FOR2008,0102,0102 Applied Mathematics,FOR,5101,Astronomical sciences,group,False,derived_empirical,0.003,"derived via ARC ERA journal crosswalk: 592 shared-journal vote(s) over 360 FOR2008-classified journal(s), 2 agreeing"
FOR2008,0102,0102 Applied Mathematics,FOR,5205,Social and personality psychology,group,False,derived_empirical,0.003,"derived via ARC ERA journal crosswalk: 592 shared-journal vote(s) over 360 FOR2008-classified journal(s), 2 agreeing"
FOR2008,0102,0102 Applied Mathematics,FOR,5201,Applied and developmental psychology,group,False,derived_empirical,0.003,"derived via ARC ERA journal crosswalk: 592 shared-journal vote(s) over 360 FOR2008-classified journal(s), 2 agreeing"
FOR2008,0102,0102 Applied Mathematics,FOR,4611,Machine learning,group,False,derived_empirical,0.003,"derived via ARC ERA journal crosswalk: 592 shared-journal vote(s) over 360 FOR2008-classified journal(s), 2 agreeing"
FOR2008,0102,0102 Applied Mathematics,FOR,4008,Electrical engineering,group,False,derived_empirical,0.005,"derived via ARC ERA journal crosswalk: 592 shared-journal vote(s) over 360 FOR2008-classified journal(s), 3 agreeing"
FOR2008,0102,0102 Applied Mathematics,FOR,3707,Hydrology,group,False,derived_empirical,0.002,"derived via ARC ERA journal crosswalk: 592 shared-journal vote(s) over 360 FOR2008-classified journal(s), 1 agreeing"
FOR2008,0102,0102 Applied Mathematics,FOR,4106,Soil sciences,group,False,derived_empirical,0.002,"derived via ARC ERA journal crosswalk: 592 shared-journal vote(s) over 360 FOR2008-classified journal(s), 1 agreeing"
FOR2008,0102,0102 Applied Mathematics,FOR,5108,Quantum physics,group,False,derived_empirical,0.005,"derived via ARC ERA journal crosswalk: 592 shared-journal vote(s) over 360 FOR2008-classified journal(s), 3 agreeing"
FOR2008,0103,0103 Numerical and Computational Mathematics,FOR,4613,Theory of computation,group,False,derived_empirical,0.047,"derived via ARC ERA journal crosswalk: 190 shared-journal vote(s) over 123 FOR2008-classified journal(s), 9 agreeing"
FOR2008,0103,0103 Numerical and Computational Mathematics,FOR,4903,Numerical and computational mathematics,group,False,derived_empirical,0.189,"derived via ARC ERA journal crosswalk: 190 shared-journal vote(s) over 123 FOR2008-classified journal(s), 36 agreeing"
FOR2008,0103,0103 Numerical and Computational Mathematics,FOR,4904,Pure mathematics,group,False,derived_empirical,0.089,"derived via ARC ERA journal crosswalk: 190 shared-journal vote(s) over 123 FOR2008-classified journal(s), 17 agreeing"
FOR2008,0103,0103 Numerical and Computational Mathematics,FOR,4905,Statistics,group,False,derived_empirical,0.053,"derived via ARC ERA journal crosswalk: 190 shared-journal vote(s) over 123 FOR2008-classified journal(s), 10 agreeing"
FOR2008,0103,0103 Numerical and Computational Mathematics,FOR,3509,"Transportation, logistics and supply chains",group,False,derived_empirical,0.032,"derived via ARC ERA journal crosswalk: 190 shared-journal vote(s) over 123 FOR2008-classified journal(s), 6 agreeing"
FOR2008,0103,0103 Numerical and Computational Mathematics,FOR,4602,Artificial intelligence,group,False,derived_empirical,0.016,"derived via ARC ERA journal crosswalk: 190 shared-journal vote(s) over 123 FOR2008-classified journal(s), 3 agreeing"
FOR2008,0103,0103 Numerical and Computational Mathematics,FOR,3507,"Strategy, management and organisational behaviour",group,False,derived_empirical,0.016,"derived via ARC ERA journal crosswalk: 190 shared-journal vote(s) over 123 FOR2008-classified journal(s), 3 agreeing"
FOR2008,0103,0103 Numerical and Computational Mathematics,FOR,3802,Econometrics,group,False,derived_empirical,0.011,"derived via ARC ERA journal crosswalk: 190 shared-journal vote(s) over 123 FOR2008-classified journal(s), 2 agreeing"
FOR2008,0103,0103 Numerical and Computational Mathematics,FOR,4606,Distributed computing and systems software,group,False,derived_empirical,0.005,"derived via ARC ERA journal crosswalk: 190 shared-journal vote(s) over 123 FOR2008-classified journal(s), 1 agreeing"
FOR2008,0103,0103 Numerical and Computational Mathematics,FOR,4017,Mechanical engineering,group,False,derived_empirical,0.005,"derived via ARC ERA journal crosswalk: 190 shared-journal vote(s) over 123 FOR2008-classified journal(s), 1 agreeing"
FOR2008,0103,0103 Numerical and Computational Mathematics,FOR,3007,Forestry sciences,group,False,derived_empirical,0.005,"derived via ARC ERA journal crosswalk: 190 shared-journal vote(s) over 123 FOR2008-classified journal(s), 1 agreeing"
FOR2008,0103,0103 Numerical and Computational Mathematics,FOR,4007,"Control engineering, mechatronics and robotics",group,False,derived_empirical,0.005,"derived via ARC ERA journal crosswalk: 190 shared-journal vote(s) over 123 FOR2008-classified journal(s), 1 agreeing"
FOR2008,0103,0103 Numerical and Computational Mathematics,FOR,3505,Human resources and industrial relations,group,False,derived_empirical,0.005,"derived via ARC ERA journal crosswalk: 190 shared-journal vote(s) over 123 FOR2008-classified journal(s), 1 agreeing"
FOR2008,0103,0103 Numerical and Computational Mathematics,FOR,3101,Biochemistry and cell biology,group,False,derived_empirical,0.005,"derived via ARC ERA journal crosswalk: 190 shared-journal vote(s) over 123 FOR2008-classified journal(s), 1 agreeing"
FOR2008,0103,0103 Numerical and Computational Mathematics,FOR,4901,Applied mathematics,group,True,derived_empirical,0.463,"derived via ARC ERA journal crosswalk: 190 shared-journal vote(s) over 123 FOR2008-classified journal(s), 88 agreeing"
FOR2008,0103,0103 Numerical and Computational Mathematics,FOR,4605,Data management and data science,group,False,derived_empirical,0.005,"derived via ARC ERA journal crosswalk: 190 shared-journal vote(s) over 123 FOR2008-classified journal(s), 1 agreeing"
FOR2008,0103,0103 Numerical and Computational Mathematics,FOR,4609,Information systems,group,False,derived_empirical,0.005,"derived via ARC ERA journal crosswalk: 190 shared-journal vote(s) over 123 FOR2008-classified journal(s), 1 agreeing"
FOR2008,0103,0103 Numerical and Computational Mathematics,FOR,4604,Cybersecurity and privacy,group,False,derived_empirical,0.005,"derived via ARC ERA journal crosswalk: 190 shared-journal vote(s) over 123 FOR2008-classified journal(s), 1 agreeing"
FOR2008,0103,0103 Numerical and Computational Mathematics,FOR,4612,Software engineering,group,False,derived_empirical,0.005,"derived via ARC ERA journal crosswalk: 190 shared-journal vote(s) over 123 FOR2008-classified journal(s), 1 agreeing"
FOR2008,0103,0103 Numerical and Computational Mathematics,FOR,3706,Geophysics,group,False,derived_empirical,0.005,"derived via ARC ERA journal crosswalk: 190 shared-journal vote(s) over 123 FOR2008-classified journal(s), 1 agreeing"
FOR2008,0103,0103 Numerical and Computational Mathematics,FOR,4005,Civil engineering,group,False,derived_empirical,0.005,"derived via ARC ERA journal crosswalk: 190 shared-journal vote(s) over 123 FOR2008-classified journal(s), 1 agreeing"
FOR2008,0103,0103 Numerical and Computational Mathematics,FOR,3502,"Banking, finance and investment",group,False,derived_empirical,0.005,"derived via ARC ERA journal crosswalk: 190 shared-journal vote(s) over 123 FOR2008-classified journal(s), 1 agreeing"
FOR2008,0103,0103 Numerical and Computational Mathematics,FOR,4902,Mathematical physics,group,False,derived_empirical,0.005,"derived via ARC ERA journal crosswalk: 190 shared-journal vote(s) over 123 FOR2008-classified journal(s), 1 agreeing"
FOR2008,0103,0103 Numerical and Computational Mathematics,FOR,5199,Other physical sciences,group,False,derived_empirical,0.005,"derived via ARC ERA journal crosswalk: 190 shared-journal vote(s) over 123 FOR2008-classified journal(s), 1 agreeing"
FOR2008,0103,0103 Numerical and Computational Mathematics,FOR,4601,Applied computing,group,False,derived_empirical,0.005,"derived via ARC ERA journal crosswalk: 190 shared-journal vote(s) over 123 FOR2008-classified journal(s), 1 agreeing"
FOR2008,0104,0104 Statistics,FOR,4011,Environmental engineering,group,False,derived_empirical,0.005,"derived via ARC ERA journal crosswalk: 216 shared-journal vote(s) over 135 FOR2008-classified journal(s), 1 agreeing"
FOR2008,0104,0104 Statistics,FOR,4609,Information systems,group,False,derived_empirical,0.005,"derived via ARC ERA journal crosswalk: 216 shared-journal vote(s) over 135 FOR2008-classified journal(s), 1 agreeing"
FOR2008,0104,0104 Statistics,FOR,3202,Clinical sciences,group,False,derived_empirical,0.005,"derived via ARC ERA journal crosswalk: 216 shared-journal vote(s) over 135 FOR2008-classified journal(s), 1 agreeing"
FOR2008,0104,0104 Statistics,FOR,5203,Clinical and health psychology,group,False,derived_empirical,0.005,"derived via ARC ERA journal crosswalk: 216 shared-journal vote(s) over 135 FOR2008-classified journal(s), 1 agreeing"
FOR2008,0104,0104 Statistics,FOR,3904,Specialist studies in education,group,False,derived_empirical,0.005,"derived via ARC ERA journal crosswalk: 216 shared-journal vote(s) over 135 FOR2008-classified journal(s), 1 agreeing"
FOR2008,0104,0104 Statistics,FOR,3007,Forestry sciences,group,False,derived_empirical,0.005,"derived via ARC ERA journal crosswalk: 216 shared-journal vote(s) over 135 FOR2008-classified journal(s), 1 agreeing"
FOR2008,0104,0104 Statistics,FOR,4611,Machine learning,group,False,derived_empirical,0.005,"derived via ARC ERA journal crosswalk: 216 shared-journal vote(s) over 135 FOR2008-classified journal(s), 1 agreeing"
FOR2008,0104,0104 Statistics,FOR,3501,"Accounting, auditing and accountability",group,False,derived_empirical,0.005,"derived via ARC ERA journal crosswalk: 216 shared-journal vote(s) over 135 FOR2008-classified journal(s), 1 agreeing"
FOR2008,0104,0104 Statistics,FOR,4606,Distributed computing and systems software,group,False,derived_empirical,0.005,"derived via ARC ERA journal crosswalk: 216 shared-journal vote(s) over 135 FOR2008-classified journal(s), 1 agreeing"
FOR2008,0104,0104 Statistics,FOR,3702,Climate change science,group,False,derived_empirical,0.005,"derived via ARC ERA journal crosswalk: 216 shared-journal vote(s) over 135 FOR2008-classified journal(s), 1 agreeing"
FOR2008,0104,0104 Statistics,FOR,5204,Cognitive and computational psychology,group,False,derived_empirical,0.005,"derived via ARC ERA journal crosswalk: 216 shared-journal vote(s) over 135 FOR2008-classified journal(s), 1 agreeing"
FOR2008,0104,0104 Statistics,FOR,4612,Software engineering,group,False,derived_empirical,0.005,"derived via ARC ERA journal crosswalk: 216 shared-journal vote(s) over 135 FOR2008-classified journal(s), 1 agreeing"
FOR2008,0104,0104 Statistics,FOR,3201,Cardiovascular medicine and haematology,group,False,derived_empirical,0.005,"derived via ARC ERA journal crosswalk: 216 shared-journal vote(s) over 135 FOR2008-classified journal(s), 1 agreeing"
FOR2008,0104,0104 Statistics,FOR,3507,"Strategy, management and organisational behaviour",group,False,derived_empirical,0.005,"derived via ARC ERA journal crosswalk: 216 shared-journal vote(s) over 135 FOR2008-classified journal(s), 1 agreeing"
FOR2008,0104,0104 Statistics,FOR,3701,Atmospheric sciences,group,False,derived_empirical,0.005,"derived via ARC ERA journal crosswalk: 216 shared-journal vote(s) over 135 FOR2008-classified journal(s), 1 agreeing"
FOR2008,0104,0104 Statistics,FOR,4903,Numerical and computational mathematics,group,False,derived_empirical,0.009,"derived via ARC ERA journal crosswalk: 216 shared-journal vote(s) over 135 FOR2008-classified journal(s), 2 agreeing"
FOR2008,0104,0104 Statistics,FOR,4902,Mathematical physics,group,False,derived_empirical,0.005,"derived via ARC ERA journal crosswalk: 216 shared-journal vote(s) over 135 FOR2008-classified journal(s), 1 agreeing"
