source_system,source_code,source_label,system,canonical_code,canonical_label,canonical_level,is_primary,match_method,confidence,notes
SEO2008,820215,Vegetables,SEO,260505,Field grown vegetable crops,objective,False,lexical,0.541,lexical tiebreak among 2 p-flagged candidates
SEO2008,820299,Horticultural Crops not elsewhere classified,SEO,260599,Horticultural crops not elsewhere classified,objective,True,lexical,1.0,lexical tiebreak among 2 p-flagged candidates
SEO2008,820299,Horticultural Crops not elsewhere classified,SEO,260502,Avocado,objective,False,lexical,0.157,lexical tiebreak among 2 p-flagged candidates
SEO2008,820301,Cotton,SEO,260602,Cotton,objective,True,explicit_official,1.0,
SEO2008,820302,"Essential Oil Crops (e.g. Tea Tree, Eucalyptus, Lavender, Peppermint, Boronia, Sandalwood)",SEO,260603,Essential oil crops,objective,True,explicit_official,1.0,
SEO2008,820303,"Plant Extract Crops (e.g. Pyrethrum, Jojoba)",SEO,260606,Plant extract crops,objective,True,explicit_official,1.0,
SEO2008,820304,Sugar,SEO,260607,Sugar,objective,True,explicit_official,1.0,
SEO2008,820305,Tobacco,SEO,260699,Industrial crops not elsewhere classified,objective,True,explicit_official,0.125,partial (p-flagged) single correspondence
SEO2008,820306,Wine Grapes,SEO,260608,Wine grapes,objective,True,explicit_official,1.0,
SEO2008,820399,Industrial Crops not elsewhere classified,SEO,260699,Industrial crops not elsewhere classified,objective,True,lexical,1.0,lexical tiebreak among 4 p-flagged candidates
SEO2008,820399,Industrial Crops not elsewhere classified,SEO,260601,Cannabis,objective,False,lexical,0.082,lexical tiebreak among 4 p-flagged candidates
SEO2008,820399,Industrial Crops not elsewhere classified,SEO,260604,Hemp,objective,False,lexical,0.089,lexical tiebreak among 4 p-flagged candidates
SEO2008,820399,Industrial Crops not elsewhere classified,SEO,260605,Hops,objective,False,lexical,0.133,lexical tiebreak among 4 p-flagged candidates
SEO2008,820401,Maize,SEO,260306,Maize,objective,True,explicit_official,1.0,
SEO2008,820402,Rice,SEO,260308,Rice,objective,True,explicit_official,1.0,
SEO2008,820403,Safflower Seed,SEO,260309,Safflower seed,objective,True,explicit_official,1.0,
SEO2008,820404,Sorghum,SEO,260310,Sorghum,objective,True,explicit_official,1.0,
SEO2008,820405,Soybeans,SEO,260311,Soybeans,objective,True,explicit_official,1.0,
SEO2008,820499,Summer Grains and Oilseeds not elsewhere classified,SEO,260399,Grains and seeds not elsewhere classified,objective,True,explicit_official,0.891,partial (p-flagged) single correspondence
SEO2008,820501,Barley,SEO,260301,Barley,objective,True,explicit_official,1.0,
SEO2008,820502,Canola,SEO,260302,Canola,objective,True,explicit_official,1.0,
SEO2008,820503,Grain Legumes,SEO,260303,Grain legumes,objective,True,explicit_official,1.0,
SEO2008,820504,Linseed,SEO,260304,Linseed,objective,True,explicit_official,1.0,
SEO2008,820505,Lupins,SEO,260305,Lupins,objective,True,explicit_official,1.0,
SEO2008,820506,Oats,SEO,260307,Oats,objective,True,explicit_official,1.0,
SEO2008,820507,Wheat,SEO,260312,Wheat,objective,True,explicit_official,1.0,
SEO2008,820599,Winter Grains and Oilseeds not elsewhere classified,SEO,260399,Grains and seeds not elsewhere classified,objective,True,explicit_official,0.891,partial (p-flagged) single correspondence
SEO2008,820601,Cotton Lint and Cotton Seed,SEO,260401,Cotton lint and cotton seed,objective,True,explicit_official,1.0,
SEO2008,820602,Fresh Fruits and Vegetables (Post Harvest),SEO,260402,Fresh fruits and vegetables (post harvest),objective,True,explicit_official,1.0,
SEO2008,820603,Sugar Cane (Cut for Crushing),SEO,260403,Sugar cane (cut for crushing),objective,True,explicit_official,1.0,
SEO2008,820604,Tobacco Leaf,SEO,260499,Harvesting and packaging of plant products not elsewhere classified,objective,True,explicit_official,0.253,partial (p-flagged) single correspondence
SEO2008,820605,Unprocessed Grains,SEO,260404,Unprocessed grains,objective,True,explicit_official,1.0,
SEO2008,820606,"Unprocessed Industrial Crops (excl. Sugar, Tobacco and Cotton)",SEO,260405,Unprocessed industrial crops (excl. sugar and cotton),objective,True,explicit_official,1.0,
SEO2008,820607,Unprocessed Oilseeds,SEO,260406,Unprocessed seeds,objective,True,explicit_official,1.0,
SEO2008,820699,Harvesting and Packing of Plant Products not elsewhere classified,SEO,260499,Harvesting and packaging of plant products not elsewhere classified,objective,True,explicit_official,0.985,partial (p-flagged) single correspondence
SEO2008,829801,Management of Gaseous Waste from Plant Production (excl. Greenhouse Gases),SEO,260101,Management of gaseous waste from plant production (excl. greenhouse gases),objective,True,explicit_official,1.0,
SEO2008,829802,Management of Greenhouse Gas Emissions from Plant Production,SEO,190310,Management of greenhouse gas emissions from plant production,objective,True,explicit_official,1.0,
SEO2008,829803,Management of Liquid Waste from Plant Production (excl. Water),SEO,260102,Management of liquid waste from plant production (excl. water),objective,True,explicit_official,1.0,
SEO2008,829804,Management of Solid Waste from Plant Production,SEO,260103,Management of solid waste from plant production,objective,True,explicit_official,1.0,
SEO2008,829805,Management of Water Consumption by Plant Production,SEO,260104,Management of water consumption by plant production,objective,True,explicit_official,1.0,
SEO2008,829899,Environmentally Sustainable Plant Production not elsewhere classified,SEO,269901,Climate adaptive plants,objective,False,lexical,0.217,lexical tiebreak among 2 p-flagged candidates
SEO2008,829899,Environmentally Sustainable Plant Production not elsewhere classified,SEO,260199,Environmentally sustainable plant production not elsewhere classified,objective,True,lexical,1.0,lexical tiebreak among 2 p-flagged candidates
SEO2008,829901,Forest Product Traceability and Quality Assurance,SEO,269902,Forest product traceability and quality assurance,objective,True,explicit_official,1.0,
SEO2008,829902,Plant Product Traceability and Quality Assurance (excl. Forest Products),SEO,269903,Plant product traceability and quality assurance (excl. forest products),objective,True,explicit_official,1.0,
SEO2008,829999,Plant Production and Plant Primary Products not elsewhere classified,SEO,269999,Other plant production and plant primary products not elsewhere classified,objective,True,explicit_official,1.0,
SEO2008,83,ANIMAL PRODUCTION AND ANIMAL PRIMARY PRODUCTS,SEO,19,"ENVIRONMENTAL POLICY, CLIMATE CHANGE AND NATURAL HAZARDS",division,False,derived_empirical,0.019,"rolled up from 53 SEO2008 leaf-level mapping(s), 1 agreeing"
SEO2008,83,ANIMAL PRODUCTION AND ANIMAL PRIMARY PRODUCTS,SEO,10,ANIMAL PRODUCTION AND ANIMAL PRIMARY PRODUCTS,division,True,derived_empirical,0.981,"rolled up from 53 SEO2008 leaf-level mapping(s), 52 agreeing"
SEO2008,8301,FISHERIES - AQUACULTURE,SEO,1002,Fisheries - aquaculture,group,True,derived_empirical,1.0,"rolled up from 8 SEO2008 leaf-level mapping(s), 8 agreeing"
SEO2008,830101,Aquaculture Crustaceans (excl. Rock Lobster and Prawns),SEO,100201,Aquaculture crustaceans (excl. rock lobster and prawns),objective,True,explicit_official,1.0,
SEO2008,830102,Aquaculture Fin Fish (excl. Tuna),SEO,100202,Aquaculture fin fish (excl. tuna),objective,True,explicit_official,1.0,
SEO2008,830103,Aquaculture Molluscs (excl. Oysters),SEO,100203,Aquaculture molluscs (excl. oysters),objective,True,explicit_official,1.0,
SEO2008,830104,Aquaculture Oysters,SEO,100204,Aquaculture oysters,objective,True,explicit_official,1.0,
SEO2008,830105,Aquaculture Prawns,SEO,100205,Aquaculture prawns,objective,True,explicit_official,1.0,
SEO2008,830106,Aquaculture Rock Lobster,SEO,100206,Aquaculture rock lobster,objective,True,explicit_official,1.0,
SEO2008,830107,Aquaculture Tuna,SEO,100207,Aquaculture tuna,objective,True,explicit_official,1.0,
SEO2008,830199,Fisheries - Aquaculture not elsewhere classified,SEO,100299,Fisheries - aquaculture not elsewhere classified,objective,True,explicit_official,1.0,
SEO2008,8302,FISHERIES - WILD CAUGHT,SEO,1003,Fisheries - wild caught,group,True,derived_empirical,1.0,"rolled up from 8 SEO2008 leaf-level mapping(s), 8 agreeing"
SEO2008,830201,Fisheries - Recreational,SEO,100302,Fisheries - recreational marine,objective,True,lexical,0.873,lexical tiebreak among 2 p-flagged candidates
SEO2008,830201,Fisheries - Recreational,SEO,100301,Fisheries - recreational freshwater,objective,False,lexical,0.814,lexical tiebreak among 2 p-flagged candidates
SEO2008,830202,Wild Caught Crustaceans (excl. Rock Lobster and Prawns),SEO,100303,Wild caught crustaceans (excl. rock lobster and prawns),objective,True,explicit_official,1.0,
SEO2008,830203,Wild Caught Edible Molluscs,SEO,100304,Wild caught edible molluscs,objective,True,explicit_official,1.0,
SEO2008,830204,Wild Caught Fin Fish (excl. Tuna),SEO,100305,Wild caught fin fish (excl. tuna),objective,True,explicit_official,1.0,
SEO2008,830205,Wild Caught Prawns,SEO,100306,Wild caught prawns,objective,True,explicit_official,1.0,
SEO2008,830206,Wild Caught Rock Lobster,SEO,100307,Wild caught rock lobster,objective,True,explicit_official,1.0,
SEO2008,830207,Wild Caught Tuna,SEO,100308,Wild caught tuna,objective,True,explicit_official,1.0,
SEO2008,830299,Fisheries - Wild Caught not elsewhere classified,SEO,100399,Fisheries - wild caught not elsewhere classified,objective,True,explicit_official,1.0,
SEO2008,8303,LIVESTOCK RAISING,SEO,1004,Livestock raising,group,True,derived_empirical,1.0,"rolled up from 12 SEO2008 leaf-level mapping(s), 12 agreeing"
SEO2008,830301,Beef Cattle,SEO,100401,Beef cattle,objective,True,explicit_official,1.0,
SEO2008,830302,Dairy Cattle,SEO,100402,Dairy cattle,objective,True,explicit_official,1.0,
SEO2008,830303,Deer,SEO,100403,Deer,objective,True,explicit_official,1.0,
SEO2008,830304,Goats,SEO,100405,Goats,objective,True,explicit_official,1.0,
SEO2008,830305,"Game Livestock (e.g. Kangaroos, Wallabies, Camels, Buffaloes, Possums)",SEO,100404,"Game livestock (e.g. kangaroos, wallabies, camels, buffaloes)",objective,True,explicit_official,1.0,
SEO2008,830306,Horses,SEO,100406,Horses,objective,True,explicit_official,1.0,
SEO2008,830307,"Minor Livestock (e.g. Alpacas, Ostriches, Crocodiles, Farmed Rabbits)",SEO,100408,"Minor livestock (e.g. alpacas, ostriches, crocodiles, farmed rabbits)",objective,True,explicit_official,1.0,
SEO2008,830308,Pigs,SEO,100410,Pigs,objective,True,explicit_official,1.0,
SEO2008,830309,Poultry,SEO,100411,Poultry,objective,True,explicit_official,1.0,
SEO2008,830310,Sheep - Meat,SEO,100412,Sheep for meat,objective,True,explicit_official,1.0,
SEO2008,830311,Sheep - Wool,SEO,100413,Sheep for wool,objective,True,explicit_official,1.0,
SEO2008,830399,Livestock Raising not elsewhere classified,SEO,100409,Non-cattle dairy,objective,False,lexical,0.207,lexical tiebreak among 3 p-flagged candidates
SEO2008,830399,Livestock Raising not elsewhere classified,SEO,100407,Insects,objective,False,lexical,0.245,lexical tiebreak among 3 p-flagged candidates
SEO2008,830399,Livestock Raising not elsewhere classified,SEO,100499,Livestock raising not elsewhere classified,objective,True,lexical,1.0,lexical tiebreak among 3 p-flagged candidates
SEO2008,8304,"PASTURE, BROWSE AND FODDER CROPS",SEO,1005,"Pasture, browse and fodder crops",group,True,derived_empirical,1.0,"rolled up from 7 SEO2008 leaf-level mapping(s), 7 agreeing"
SEO2008,830401,Browse Crops,SEO,100501,Browse crops,objective,True,explicit_official,1.0,
SEO2008,830402,Lucerne,SEO,100502,Lucerne,objective,True,explicit_official,1.0,
SEO2008,830403,Native and Residual Pastures,SEO,100503,Native and residual pastures,objective,True,explicit_official,1.0,
SEO2008,830404,Non-Cereal Crops for Hay,SEO,100504,Non-cereal crops (non-cereal crops for hay/silage/green feed),objective,True,explicit_official,0.565,partial (p-flagged) single correspondence
SEO2008,830405,Non-Cereal Crops for Silage/Green Feed,SEO,100504,Non-cereal crops (non-cereal crops for hay/silage/green feed),objective,True,explicit_official,0.768,partial (p-flagged) single correspondence
SEO2008,830406,Sown Pastures (excl. Lucerne),SEO,100505,Sown pastures (excl. lucerne),objective,True,explicit_official,1.0,
SEO2008,830499,"Pasture, Browse and Fodder Crops not elsewhere classified",SEO,100599,"Pasture, browse and fodder crops not elsewhere classified",objective,True,explicit_official,1.0,
SEO2008,8305,PRIMARY ANIMAL PRODUCTS,SEO,1006,Primary products from animals,group,True,derived_empirical,1.0,"rolled up from 8 SEO2008 leaf-level mapping(s), 8 agreeing"
SEO2008,830501,Eggs,SEO,100601,Eggs,objective,True,explicit_official,1.0,
SEO2008,830502,Honey,SEO,100602,Honey,objective,True,explicit_official,1.0,
SEO2008,830503,Live Animals,SEO,100699,Primary products from animals not elsewhere classified,objective,True,explicit_official,0.273,partial (p-flagged) single correspondence
SEO2008,830504,Pearls,SEO,100603,Pearls,objective,True,explicit_official,1.0,
SEO2008,830505,Raw Wool,SEO,100604,Raw wool,objective,True,explicit_official,1.0,
SEO2008,830506,Unprocessed or Minimally Processed Fish,SEO,100605,Unprocessed or minimally processed fish,objective,True,explicit_official,1.0,
SEO2008,830507,Unprocessed or Minimally Processed Milk,SEO,100606,Unprocessed or minimally processed milk,objective,True,explicit_official,1.0,
SEO2008,830599,Primary Animal Products not elsewhere classified,SEO,100699,Primary products from animals not elsewhere classified,objective,True,explicit_official,0.804,partial (p-flagged) single correspondence
SEO2008,839801,Management of Gaseous Waste from Animal Production (excl. Greenhouse Gases),SEO,100101,Management of gaseous waste from animal production (excl. greenhouse gases),objective,True,explicit_official,1.0,
SEO2008,839802,Management of Greenhouse Gas Emissions from Animal Production,SEO,190302,Management of greenhouse gas emissions from animal production,objective,True,explicit_official,1.0,
SEO2008,839803,Management of Liquid Waste from Animal Production (excl. Water),SEO,100102,Management of liquid waste from animal production (excl. water),objective,True,explicit_official,1.0,
SEO2008,839804,Management of Solid Waste from Animal Production,SEO,100103,Management of solid waste from animal production,objective,True,explicit_official,1.0,
SEO2008,839805,Management of Water Consumption by Animal Production,SEO,100104,Management of water consumption by animal production,objective,True,explicit_official,1.0,
SEO2008,839899,Environmentally Sustainable Animal Production not elsewhere classified,SEO,100199,Environmentally sustainable animal production not elsewhere classified,objective,True,explicit_official,1.0,
SEO2008,839901,Animal Welfare,SEO,109902,Animal welfare,objective,True,explicit_official,1.0,
SEO2008,839902,Fish Product Traceability and Quality Assurance,SEO,109903,Fish product traceability and quality assurance,objective,True,explicit_official,1.0,
SEO2008,839903,Livestock Product Traceability and Quality Assurance,SEO,109904,Livestock product traceability and quality assurance,objective,True,explicit_official,1.0,
SEO2008,839999,Animal Production and Animal Primary Products not elsewhere classified,SEO,109901,Animal adaptation to climate change,objective,False,lexical,0.438,lexical tiebreak among 2 p-flagged candidates
SEO2008,839999,Animal Production and Animal Primary Products not elsewhere classified,SEO,109999,Other animal production and animal primary products not elsewhere classified,objective,True,lexical,0.959,lexical tiebreak among 2 p-flagged candidates
SEO2008,84,MINERAL RESOURCES (EXCL. ENERGY RESOURCES),SEO,19,"ENVIRONMENTAL POLICY, CLIMATE CHANGE AND NATURAL HAZARDS",division,False,derived_empirical,0.031,"rolled up from 32 SEO2008 leaf-level mapping(s), 1 agreeing"
SEO2008,84,MINERAL RESOURCES (EXCL. ENERGY RESOURCES),SEO,25,MINERAL RESOURCES (EXCL. ENERGY RESOURCES),division,True,derived_empirical,0.969,"rolled up from 32 SEO2008 leaf-level mapping(s), 31 agreeing"
SEO2008,8401,MINERAL EXPLORATION,SEO,2503,Mineral exploration,group,True,derived_empirical,1.0,"rolled up from 9 SEO2008 leaf-level mapping(s), 9 agreeing"
SEO2008,840101,Aluminium Ore Exploration,SEO,250301,Aluminium ore exploration,objective,True,explicit_official,1.0,
SEO2008,840102,Copper Ore Exploration,SEO,250302,Copper ore exploration,objective,True,explicit_official,1.0,
SEO2008,840103,Diamond Exploration,SEO,250303,Diamond exploration,objective,True,explicit_official,1.0,
SEO2008,840104,Iron Ore Exploration,SEO,250304,Iron ore exploration,objective,True,explicit_official,1.0,
SEO2008,840105,Precious (Noble) Metal Ore Exploration,SEO,250305,Precious (noble) metal ore exploration,objective,True,explicit_official,1.0,
SEO2008,840106,Stone and Clay Exploration,SEO,250306,Stone and clay exploration,objective,True,explicit_official,1.0,
SEO2008,840107,"Titanium Minerals, Zircon, and Rare Earth Metal Ore (e.g. Monazite) Exploration",SEO,250307,"Titanium minerals, zircon, and rare earth metal ore (e.g. monazite) exploration",objective,True,explicit_official,1.0,
SEO2008,840108,Zinc Ore Exploration,SEO,250308,Zinc ore exploration,objective,True,explicit_official,1.0,
SEO2008,840199,Mineral Exploration not elsewhere classified,SEO,250399,Mineral exploration not elsewhere classified,objective,True,explicit_official,1.0,
SEO2008,8402,PRIMARY MINING AND EXTRACTION OF MINERAL RESOURCES,SEO,2504,Primary mining and extraction of minerals,group,True,derived_empirical,1.0,"rolled up from 9 SEO2008 leaf-level mapping(s), 9 agreeing"
SEO2008,840201,Mining and Extraction of Aluminium Ores,SEO,250401,Mining and extraction of aluminium ores,objective,True,explicit_official,1.0,
SEO2008,840202,Mining and Extraction of Copper Ores,SEO,250402,Mining and extraction of copper ores,objective,True,explicit_official,1.0,
SEO2008,840203,Mining and Extraction of Diamonds,SEO,250403,Mining and extraction of diamonds,objective,True,explicit_official,1.0,
SEO2008,840204,Mining and Extraction of Iron Ores,SEO,250404,Mining and extraction of iron ores,objective,True,explicit_official,1.0,
SEO2008,840205,Mining and Extraction of Precious (Noble) Metal Ores,SEO,250405,Mining and extraction of precious (noble) metal ores,objective,True,explicit_official,1.0,
SEO2008,840206,Mining and Extraction of Stone and Clay,SEO,250406,Mining and extraction of stone and clay,objective,True,explicit_official,1.0,
SEO2008,840207,"Mining and Extraction of Titanium Minerals, Zircon, and Rare Earth Metal Ores (e.g. Monazite)",SEO,250407,"Mining and extraction of titanium minerals, zircon, and rare earth metal ores (e.g. monazite)",objective,True,explicit_official,1.0,
SEO2008,840208,Mining and Extraction of Zinc Ores,SEO,250408,Mining and extraction of zinc ores,objective,True,explicit_official,1.0,
SEO2008,840299,Primary Mining and Extraction of Mineral Resources not elsewhere classified,SEO,250499,Primary mining and extraction of minerals not elsewhere classified,objective,True,explicit_official,1.0,
SEO2008,8403,FIRST STAGE TREATMENT OF ORES AND MINERALS,SEO,2502,First stage treatment of minerals,group,True,derived_empirical,1.0,"rolled up from 7 SEO2008 leaf-level mapping(s), 7 agreeing"
SEO2008,840301,Alumina Production,SEO,250201,Alumina production,objective,True,explicit_official,1.0,
SEO2008,840302,Beneficiation of Bauxite and Aluminium Ores (excl. Alumina Production),SEO,250202,Beneficiation of bauxite and aluminium ores (excl. alumina production),objective,True,explicit_official,1.0,
SEO2008,840303,Beneficiation or Dressing of Iron Ores,SEO,250203,Beneficiation or dressing of iron ores,objective,True,explicit_official,1.0,
SEO2008,840304,Beneficiation or Dressing of Non-Metallic Minerals (incl. Diamonds),SEO,250204,Beneficiation or dressing of non-metallic minerals (incl. diamonds),objective,True,explicit_official,1.0,
SEO2008,840305,Concentrating Processes of Base Metal Ores (excl. Aluminium and Iron Ores),SEO,250205,Concentrating processes of base metal ores (excl. aluminium and iron ores),objective,True,explicit_official,1.0,
SEO2008,840306,Production of Unrefined Precious Metal Ingots and Concentrates,SEO,250206,Production of unrefined precious metal ingots and concentrates,objective,True,explicit_official,1.0,
SEO2008,840399,First Stage Treatment of Ores and Minerals not elsewhere classified,SEO,250299,First stage treatment of minerals not elsewhere classified,objective,True,explicit_official,1.0,
SEO2008,8498,ENVIRONMENTALLY SUSTAINABLE MINERAL RESOURCE ACTIVITIES,SEO,1903,Mitigation of climate change,group,False,derived_empirical,0.167,"rolled up from 6 SEO2008 leaf-level mapping(s), 1 agreeing"
SEO2008,8498,ENVIRONMENTALLY SUSTAINABLE MINERAL RESOURCE ACTIVITIES,SEO,2501,Environmentally sustainable mineral resource activities,group,True,derived_empirical,0.833,"rolled up from 6 SEO2008 leaf-level mapping(s), 5 agreeing"
SEO2008,849801,Management of Gaseous Waste From Mineral Resource Activities (excl. Greenhouse Gases),SEO,250101,Management of gaseous waste from mineral resource activities (excl. greenhouse gases),objective,True,explicit_official,1.0,
SEO2008,849802,Management of Greenhouse Gas Emissions from Mineral Resource Activities,SEO,190309,Management of greenhouse gas emissions from mineral resources activities,objective,True,explicit_official,1.0,
SEO2008,849803,Management of Liquid Waste from Mineral Resource Activities (excl. Water),SEO,250102,Management of liquid waste from mineral resource activities (excl. water),objective,True,explicit_official,1.0,
SEO2008,849804,Management of Solid Waste from Mineral Resource Activities,SEO,250103,Management of solid waste from mineral resource activities,objective,True,explicit_official,1.0,
SEO2008,849805,Management of Water Consumption by Mineral Resource Activities,SEO,250104,Management of water consumption by mineral resource activities,objective,True,explicit_official,1.0,
SEO2008,849899,Environmentally Sustainable Mineral Resource Activities not elsewhere classified,SEO,250199,Environmentally sustainable mineral resource activities not elsewhere classified,objective,True,explicit_official,1.0,
SEO2008,8499,OTHER MINERAL RESOURCES (EXCL. ENERGY RESOURCES),SEO,2599,Other mineral resources (excl. energy resources),group,True,derived_empirical,1.0,"rolled up from 1 SEO2008 leaf-level mapping(s), 1 agreeing"
SEO2008,849999,Mineral Resources (excl. Energy Resources) not elsewhere classified,SEO,259999,Other mineral resources (excl. energy resources) not elsewhere classified,objective,True,explicit_official,1.0,
SEO2008,85,ENERGY,SEO,17,ENERGY,division,True,derived_empirical,0.968,"rolled up from 63 SEO2008 leaf-level mapping(s), 61 agreeing"
SEO2008,85,ENERGY,SEO,19,"ENVIRONMENTAL POLICY, CLIMATE CHANGE AND NATURAL HAZARDS",division,False,derived_empirical,0.032,"rolled up from 63 SEO2008 leaf-level mapping(s), 2 agreeing"
SEO2008,8501,ENERGY EXPLORATION,SEO,1702,Energy exploration,group,True,derived_empirical,1.0,"rolled up from 6 SEO2008 leaf-level mapping(s), 6 agreeing"
SEO2008,850101,Coal Exploration,SEO,170201,Coal exploration,objective,True,explicit_official,1.0,
SEO2008,850102,Geothermal Exploration,SEO,170202,Geothermal exploration,objective,True,explicit_official,1.0,
SEO2008,850103,Oil and Gas Exploration,SEO,170203,Oil and gas exploration,objective,True,explicit_official,1.0,
SEO2008,850104,Oil Shale and Tar Sands Exploration,SEO,170204,Oil shale and tar sands exploration,objective,True,explicit_official,1.0,
SEO2008,850105,Uranium Exploration,SEO,170205,Uranium exploration,objective,True,explicit_official,1.0,
SEO2008,850199,Energy Exploration not elsewhere classified,SEO,170299,Energy exploration not elsewhere classified,objective,True,explicit_official,1.0,
SEO2008,8502,MINING AND EXTRACTION OF ENERGY RESOURCES,SEO,1706,Mining and extraction of energy resources,group,True,derived_empirical,1.0,"rolled up from 6 SEO2008 leaf-level mapping(s), 6 agreeing"
SEO2008,850201,Coal Mining and Extraction,SEO,170601,Coal mining and extraction,objective,True,explicit_official,1.0,
SEO2008,850202,Geothermal Energy Extraction,SEO,170602,Geothermal energy extraction,objective,True,explicit_official,1.0,
SEO2008,850203,Oil and Gas Extraction,SEO,170603,Oil and gas extraction,objective,True,explicit_official,1.0,
SEO2008,850204,Oil Shale and Tar Sands Mining and Extraction,SEO,170604,Oil shale and tar sands mining and extraction,objective,True,explicit_official,1.0,
SEO2008,850205,Uranium Mining and Extraction,SEO,170605,Uranium mining and extraction,objective,True,explicit_official,1.0,
SEO2008,850299,Mining and Extraction of Energy Resources not elsewhere classified,SEO,170699,Mining and extraction of energy resources not elsewhere classified,objective,True,explicit_official,1.0,
SEO2008,8503,PREPARATION AND PRODUCTION OF ENERGY SOURCES,SEO,1707,Processing of energy sources,group,True,derived_empirical,1.0,"rolled up from 10 SEO2008 leaf-level mapping(s), 10 agreeing"
SEO2008,850301,Hydrogen Production from Fossil Fuels,SEO,170702,Hydrogen production from fossil fuels,objective,True,explicit_official,1.0,
SEO2008,850302,Hydrogen Production from Nuclear Energy,SEO,170703,Hydrogen production from nuclear energy,objective,True,explicit_official,1.0,
SEO2008,850303,Hydrogen Production from Renewable Energy,SEO,170704,Hydrogen production from renewable energy,objective,True,explicit_official,1.0,
SEO2008,850304,Oil and Gas Refining,SEO,170705,Oil and gas processing,objective,True,explicit_official,1.0,
