source_system,source_code,source_label,system,canonical_code,canonical_label,canonical_level,is_primary,match_method,confidence,notes
FORD2015,5.2,FORD2015 subfield Economics and business,FOR,451804,Pacific Peoples commerce,field,False,lexical,0.312,lexical tiebreak among 22 same-specificity candidates
FORD2015,5.2,FORD2015 subfield Economics and business,FOR,451817,Pacific Peoples not-for-profit social enterprises,field,False,lexical,0.315,lexical tiebreak among 22 same-specificity candidates
FORD2015,5.2,FORD2015 subfield Economics and business,FOR,451111,Te mātauranga ōhanga o te Māori (Māori economics),field,False,lexical,0.315,lexical tiebreak among 22 same-specificity candidates
FORD2015,5.2,FORD2015 subfield Economics and business,FOR,451812,Pacific Peoples finance,field,False,lexical,0.317,lexical tiebreak among 22 same-specificity candidates
FORD2015,5.2,FORD2015 subfield Economics and business,FOR,450111,Aboriginal and Torres Strait Islander music and performing arts,field,False,lexical,0.391,lexical tiebreak among 22 same-specificity candidates
FORD2015,5.2,FORD2015 subfield Economics and business,FOR,451811,Pacific Peoples economics,field,True,lexical,0.431,lexical tiebreak among 22 same-specificity candidates
FORD2015,5.3,FORD2015 subfield Education,FOR,3902,"Education policy, sociology and philosophy",group,False,lexical,0.261,lexical tiebreak among 8 same-specificity candidates
FORD2015,5.3,FORD2015 subfield Education,FOR,3901,Curriculum and pedagogy,group,False,lexical,0.32,lexical tiebreak among 8 same-specificity candidates
FORD2015,5.3,FORD2015 subfield Education,FOR,3903,Education systems,group,False,lexical,0.409,lexical tiebreak among 8 same-specificity candidates
FORD2015,5.3,FORD2015 subfield Education,FOR,4508,Mātauranga Māori (Māori education),group,False,lexical,0.459,lexical tiebreak among 8 same-specificity candidates
FORD2015,5.3,FORD2015 subfield Education,FOR,3999,Other Education,group,True,lexical,0.571,lexical tiebreak among 8 same-specificity candidates
FORD2015,5.3,FORD2015 subfield Education,FOR,3904,Specialist studies in education,group,False,lexical,0.517,lexical tiebreak among 8 same-specificity candidates
FORD2015,5.3,FORD2015 subfield Education,FOR,4514,Pacific Peoples education,group,False,lexical,0.538,lexical tiebreak among 8 same-specificity candidates
FORD2015,5.3,FORD2015 subfield Education,FOR,4502,Aboriginal and Torres Strait Islander education,group,False,lexical,0.459,lexical tiebreak among 8 same-specificity candidates
FORD2015,5.4,FORD2015 subfield Sociology,FOR,4404,Development studies,group,False,lexical,0.304,lexical tiebreak among 10 same-specificity candidates; excluded: 440406 Rural community development; 440407 Socio-economic development; 440708 Urban community development
FORD2015,5.4,FORD2015 subfield Sociology,FOR,4409,Social work,group,False,lexical,0.263,lexical tiebreak among 10 same-specificity candidates; excluded: 440406 Rural community development; 440407 Socio-economic development; 440708 Urban community development
