code,level,label,parent_code
450523,field,Aboriginal and Torres Strait Islander social work and social justice,4505
450524,field,Aboriginal and Torres Strait Islander sociological studies,4505
450525,field,Aboriginal and Torres Strait Islander sociology,4505
450526,field,Aboriginal and Torres Strait Islander tourism,4505
450527,field,Aboriginal and Torres Strait Islander urban and regional planning,4505
450599,field,"Aboriginal and Torres Strait Islander peoples, society and community not elsewhere classified",4505
4506,group,Aboriginal and Torres Strait Islander sciences,45
450601,field,Aboriginal and Torres Strait Islander astronomy and cosmology,4506
450602,field,Aboriginal and Torres Strait Islander biological sciences,4506
450603,field,Aboriginal and Torres Strait Islander computing technology use and design,4506
450604,field,Aboriginal and Torres Strait Islander engineering,4506
450605,field,Aboriginal and Torres Strait Islander genomics,4506
450606,field,Aboriginal and Torres Strait Islander information and knowledge management systems,4506
450607,field,Aboriginal and Torres Strait Islander innovation,4506
450608,field,Aboriginal and Torres Strait Islander knowledge management methods,4506
450609,field,"Aboriginal and Torres Strait Islander mathematical, physical and chemical sciences (excl. astronomy and cosmology)",4506
450699,field,Aboriginal and Torres Strait Islander sciences not elsewhere classified,4506
4507,group,"Te ahurea, reo me te hītori o te Māori (Māori culture, language and history)",45
450701,field,Te whāomoomo i te tuku ihotanga Māori (conservation of Māori heritage),4507
450702,field,Te mana wahine (female status),4507
450703,field,Te mana tāne (male status),4507
450704,field,Te mātai whaipara Māori (Māori archaeology),4507
450705,field,Ngā taonga Māori nō mua (Māori artefacts),4507
450706,field,Te hītori ahurea Māori (Māori cultural history),4507
450707,field,Te ahurea Māori (Māori culture),4507
450708,field,"Ngā mātai kaitiaki, pūranga me ngā whare tongarewa o te Māori (Māori curatorial, archives and museum studies)",4507
450709,field,Ngā matatika o te Māori (Māori ethics),4507
450710,field,Te hītori Māori (Māori history),4507
450711,field,"Te whenua, ahurea me te tuakiri o te Māori (Māori land, culture and identity)",4507
450712,field,Te mātai i te reo Māori me te reo Māori (Māori linguistics and languages),4507
450713,field,"Te mātākōrero, te kawe kōrero me te tuhituhi ngaio o te Māori (Māori literature, journalism and professional writing)",4507
450714,field,"Ngā arapāho, ngā kiriata, te hākoritanga me te hopu whakaahua o te Māori (Māori media, film, animation and photography)",4507
450715,field,Te puoro me ngā mahi a te rēhia o te Māori (Māori music and performing arts),4507
450716,field,Te rapunga whakaaro o te Māori (Māori philosophy),4507
450717,field,Ngā Kaupapa Māori (Māori projects),4507
450718,field,Te whakapono me te mātai whakapono o te Māori (Māori religion and religious studies),4507
450719,field,Te whakahoki taonga a te Māori ki te kāinga (Māori repatriation),4507
450720,field,Ngā tikanga rangahau o te Māori (Māori research methods),4507
450721,field,Ngā toi ataata ngā mahi ā-rehe o te Māori (Māori visual arts and crafts),4507
450799,field,"Te ahurea, reo, me te hītori o te Māori kāore anō kia whakarōpūtia i wāhi kē (Māori culture, language and history not elsewhere classified)",4507
4508,group,Mātauranga Māori (Māori education),45
450801,field,Ngā kōhanga reo (Māori curriculum and pedagogy),4508
450802,field,Te Whāriki - te mātauranga kōhungahunga Māori (Māori early childhood education),4508
450803,field,Ngā tikanga mātauranga o te Māori (Māori educational methods),4508
450804,field,Te mātauranga kura tuatoru Māori (Māori higher education),4508
450805,field,Te mātauranga reo Māori (Māori language education),4508
450806,field,Ngā kura kaupapa Māori (Māori primary education),4508
450807,field,Te urupare me te whai wāhi Māori ki te mātauranga (Māori responsiveness and engaged education),4508
450808,field,Te mātauranga kura tuarua Māori (Māori secondary education),4508
450809,field,Te whai wāhi ākonga me ngā mahi whakaako o te Māori (Māori student engagement and teaching),4508
450810,field,"Tō te Māori mātauranga hangarau, mātauranga atu anō, mātauranga haere tonu, me te mātauranga hapori (Māori technical, further, continuing and community education)",4508
450811,field,Te mātauranga Māori i roto i te mātauranga (Mātauranga Māori in education),4508
450899,field,Te mātauranga Māori kāore anō kia whakarōpūtia i wāhi kē (Māori education not elsewhere classified),4508
4509,group,Ngā mātauranga taiao o te Māori (Māori environmental knowledges),45
450901,field,Te ahuwhenua me ngā mahi ngahere o te Māori (Māori agriculture and forestry),4509
450902,field,Ngā pūtaiao-ā-nuku o te Māori (Māori earth sciences),4509
450903,field,Te whāomoomo taiao o te Māori (Māori environmental conservation),4509
450904,field,Ngā mātauranga taiao o te Māori (Māori environmental knowledges),4509
450905,field,Te ahumoana me te ahumoana tuku iho o te Māori (Māori fisheries and customary fisheries),4509
450906,field,Te whakahaere whenua me te wai o te Māori (Māori land and water management),4509
450907,field,Te pūtaiao taiao moana o te Māori (Māori marine environment science),4509
450999,field,Ngā mātauranga taiao o te Māori kāore anō kia whakarōpūtia i wāhi kē (Māori environmental knowledges not elsewhere classified),4509
4510,group,Te hauora me te oranga o te Māori (Māori health and wellbeing),45
451001,field,Te whaikaha me te Māori (Māori and disability),4510
451002,field,"Ngā pūtaiao koiora-hauora, haumanu hoki o te Māori (Māori biomedical and clinical sciences)",4510
451003,field,Ngā tokoingoa ahurea o te hauora o te Māori (Māori cultural determinants of health),4510
451004,field,Te horakai me ngā kai o te Māori (Māori diet and nutrition),4510
451005,field,Te mātai tahumaero o te Māori (Māori epidemiology),4510
451006,field,Ngā kaupapahere hauora o te Māori (Māori health policy),4510
451007,field,Te whakatairanga hauora o te Māori (Māori health promotion),4510
451008,field,Ngā wāhanga ora o te Māori (Māori life course),4510
451009,field,Ngā rongoā me ngā whakamaimoa o te Māori (Māori medicine and treatments),4510
451010,field,Ngā kaiwhakawhānau me te mātai mate tamariki o te Māori (Māori midwifery and paediatrics),4510
451011,field,"Te hauora me te oranga ā-whaea, ā-pēpi o te Māori (Māori mothers and babies health and wellbeing)",4510
451012,field,Te mahi tapuhi o te Māori (Māori nursing),4510
451013,field,Mātauranga hinengaro kaupapa Māori (Māori psychology),4510
451014,field,Ngā pūnaha mātauranga hinengaro o te Māori (Māori psychology knowledge systems),4510
451015,field,Te hauora me te oranga tūmatanui o te Māori (Māori public health and wellbeing),4510
451016,field,Te hauora mamao o te Māori (Māori remote health),4510
451017,field,"Te oranga ā-pāpori, ā-hinengaro, ā-ahurea, ā-wairua o te Māori (Māori social, cultural, emotional and spiritual wellbeing)",4510
451018,field,Ngā tokoingoa pāpori o te hauora o te Māori (Māori social determinants of health),4510
451019,field,Ngā hākinakina me te korikori tinana o te Māori (Māori sport and physical activity),4510
451020,field,Te ariā o ngā tauira panoni hauora o te Māori (Māori theory of change models for health),4510
451021,field,Ngā taiohi me ngā whānau Māori (Māori youth and family),4510
451099,field,Te hauora me te oranga o te Māori kāore anō kia whakarōpūhia i wāhi kē (Māori health and wellbeing not elsewhere classified),4510
4511,group,"Ngā tāngata, te porihanga me ngā hapori o te Māori (Māori peoples, society and community)",45
451101,field,Te mahi kaute o te Māori (Māori accounting),4511
451102,field,Te mātauranga tikanga Māori (Māori anthropology),4511
451103,field,Te hoahoanga whare o te Māori (Māori architecture),4511
451104,field,Ngā mahi tauhokohoko o te Māori (Māori commerce),4511
451105,field,"Te whanaketanga ā-hapori, ā-rohe o te Māori (Māori community and regional development)",4511
451106,field,Te rangahau kei rō hapori o te Māori (Māori community-based research),4511
451107,field,"Te kāwana ā-hapori, whakatau take hoki o te Māori (Māori community governance and decision making)",4511
451108,field,Te mātauranga taihara Māori (Māori criminology),4511
451109,field,Ngā tikanga Māori (Māori customary law),4511
451110,field,Te whakaharatau me te whakahaere hoahoa o te Māori (Māori design practice and management),4511
451111,field,Te mātauranga ōhanga o te Māori (Māori economics),4511
451112,field,Te ahumoni Māori (Māori finance),4511
451113,field,Te mātauranga matawhenua ā-iwi me te tatauranga ā-iwi o te Māori (Māori human geography and demography),4511
451114,field,Te ture Whenua (Māori land law),4511
451115,field,Te ture me te tika Māori (Māori law and justice),4511
451116,field,Ngā ture Māori (Māori legislation),4511
451117,field,Te whakahaere o te Māori (Māori management),4511
451118,field,Te whakamākete o te Māori (Māori marketing),4511
451119,field,Ngā hinonga pāpori kaupapa atawhai o te Māori (Māori not-for-profit social enterprises),4511
451120,field,Ngā iwi Māori me te ture (Māori peoples and the law),4511
451121,field,Ngā tirohanga Māori (Māori perspectives),4511
451122,field,Te whai wāhi me te whakakanohi taha tōrāngapū o te Māori (Māori political participation and representation),4511
451123,field,Ngā mahi tōrangapū Māori (Māori politics),4511
451124,field,Ngā ture rawa Māori (Māori resource law),4511
451125,field,Te pāpātanga pāpori me te aromātai hōtaka o te Māori (Māori social impact and program evaluation),4511
451126,field,Ngā mahi tauwhiro me te tika pāpori o te Māori (Māori social work and social justice),4511
451127,field,Ngā mātai tikanga ā-iwi o te Māori (Māori sociological studies),4511
451128,field,Te mātauranga pāpori o te Māori (Māori sociology),4511
451129,field,Te mahi tāpoi Māori (Māori tourism),4511
451130,field,Te Tiriti o Waitangi (The Treaty of Waitangi),4511
451131,field,"Te whakamahere ā-tāone, ā-rohe o te Māori (Māori urban and regional planning)",4511
451199,field,"Ngā tāngata, te porihanga me ngā hapori o te Māori kāore anō kia whakarōpūtia i wāhi kē (Māori peoples, society and community not elsewhere classified)",4511
4512,group,Ngā pūtaiao Māori (Māori sciences),45
451201,field,Te mātai arorangi me te mātai tuarangi o te Māori (Māori astronomy and cosmology),4512
451202,field,Ngā pūtaiao koiora o te Māori (Māori biological sciences),4512
451203,field,Te whakamahi me te hoahoa o te hangarau rorohiko o te Māori (Māori computing technology use and design),4512
451204,field,Te mana motuhake o ngā raraunga Māori (Māori data sovereignty),4512
451205,field,Te mātauranga pūkaha o te Māori (Māori engineering),4512
451206,field,Te mātai huingaira o te Māori (Māori genomics),4512
451207,field,Ngā pūnaha whakahaere mōhiohio me te mātauranga o te Māori (Māori information and knowledge management systems),4512
451208,field,Te wairua auaha o te Māori (Māori innovation),4512
451209,field,Ngā tikanga whakahaere mōhiotanga Māori (Māori knowledge management methods),4512
451210,field,"Ngā pūtaiao pāngarau, ōkiko, matū hoki - hāunga te mātai arorangi me te mātai tuarangi o te Māori (Māori mathematical, physical and chemical sciences - excl. astronomy and cosmology)",4512
451211,field,Te tukatuka reo noa o te Māori (Māori natural language processing),4512
451299,field,Ngā pūtaiao Māori kāore anō kia whakarōpūhia i wāhi kē (Māori sciences not elsewhere classified),4512
4513,group,"Pacific Peoples culture, language and history",45
451301,field,Archaeology of New Guinea and Pacific Islands (excl. New Zealand),4513
451302,field,Conservation of Pacific Peoples heritage,4513
451303,field,Pacific Peoples artefacts,4513
451304,field,Pacific Peoples cultural history,4513
451305,field,Pacific Peoples culture,4513
451306,field,"Pacific Peoples curatorial, archives and museum studies",4513
451307,field,Pacific Peoples ethics,4513
451308,field,Pacific Peoples history,4513
451309,field,"Pacific Peoples land, culture and identity",4513
451310,field,Pacific Peoples linguistics and languages,4513
451311,field,"Pacific Peoples literature, journalism and professional writing",4513
451312,field,"Pacific Peoples media, film, animation and photography",4513
451313,field,Pacific Peoples music and performing arts,4513
451314,field,Pacific Peoples philosophy,4513
451315,field,Pacific Peoples religion and religious studies,4513
451316,field,Pacific Peoples repatriation,4513
451317,field,Pacific Peoples research methods,4513
451318,field,Pacific Peoples visual arts and crafts,4513
451319,field,"Pacific Peoples ways of knowing, being and doing",4513
451399,field,"Pacific Peoples culture, language and history not elsewhere classified",4513
4514,group,Pacific Peoples education,45
451401,field,Cultural responsiveness and working with Pacific Peoples communities education,4514
451402,field,"Embedding Pacific Peoples knowledges, histories, culture, country, perspectives and ethics in education",4514
451403,field,Pacific Peoples curriculum and pedagogy,4514
451404,field,Pacific Peoples early childhood education,4514
451405,field,Pacific Peoples educational methods,4514
451406,field,"Pacific Peoples technical, further, continuing and community education",4514
451407,field,Pacific Peoples higher education,4514
451408,field,Pacific Peoples language education,4514
451409,field,Pacific Peoples men’s education,4514
451410,field,Pacific Peoples primary education,4514
451411,field,Pacific Peoples secondary education,4514
451412,field,Pacific Peoples student engagement and teaching,4514
451413,field,Pacific Peoples women’s education,4514
451499,field,Pacific Peoples education not elsewhere classified,4514
4515,group,Pacific Peoples environmental knowledges,45
451501,field,Pacific Peoples agriculture and forestry,4515
451502,field,Pacific Peoples earth sciences,4515
451503,field,Pacific Peoples environmental conservation,4515
451504,field,Pacific Peoples environmental knowledges,4515
451505,field,Pacific Peoples fisheries and customary fisheries,4515
451506,field,Pacific Peoples land and water management,4515
451507,field,Pacific Peoples marine environment science,4515
451599,field,Pacific Peoples environmental knowledges not elsewhere classified,4515
4516,group,Pacific Peoples health and wellbeing,45
451601,field,Pacific Peoples and disability,4516
451602,field,Pacific Peoples biomedical and clinical science,4516
451603,field,Pacific Peoples cultural determinants of health,4516
451604,field,Pacific Peoples diet and nutrition,4516
451605,field,Pacific Peoples epidemiology,4516
451606,field,Pacific Peoples health policy,4516
451607,field,Pacific Peoples health promotion,4516
451608,field,Pacific Peoples life course,4516
451609,field,Pacific Peoples medicine and treatments,4516
451610,field,Pacific Peoples midwifery and paediatrics,4516
451611,field,Pacific Peoples mothers and babies health and wellbeing,4516
451612,field,Pacific Peoples nursing,4516
451613,field,Pacific Peoples psychology,4516
451614,field,Pacific Peoples public health and wellbeing,4516
451615,field,Pacific Peoples remote health,4516
451616,field,Pacific Peoples social determinants of health,4516
451617,field,"Pacific Peoples social, cultural, emotional and spiritual wellbeing",4516
451618,field,Pacific Peoples sport and physical activity,4516
451619,field,Pacific Peoples theory of change models for health,4516
451620,field,Pacific Peoples youth and family,4516
451699,field,Pacific Peoples health and wellbeing not elsewhere classified,4516
4517,group,Pacific Peoples sciences,45
451701,field,Pacific Peoples astronomy and cosmology,4517
451702,field,Pacific Peoples biological sciences,4517
451703,field,Pacific Peoples computing technology use and design,4517
451704,field,Pacific Peoples engineering,4517
451705,field,Pacific Peoples genomics,4517
451706,field,Pacific Peoples information and knowledge management systems,4517
451707,field,Pacific Peoples innovation,4517
451708,field,Pacific Peoples knowledge management methods,4517
451709,field,"Pacific Peoples mathematical, physical and chemical sciences (excl. astronomy and cosmology)",4517
451799,field,Pacific Peoples sciences not elsewhere classified,4517
4518,group,Pacific Peoples society and community,45
451801,field,Pacific Peoples and the law,4518
451802,field,Pacific Peoples anthropology,4518
451803,field,Pacific Peoples architecture,4518
451804,field,Pacific Peoples commerce,4518
451805,field,Pacific Peoples community and regional development,4518
451806,field,Pacific Peoples community governance and decision making,4518
451807,field,Pacific Peoples community-based research,4518
451808,field,Pacific Peoples criminology,4518
451809,field,Pacific Peoples customary law,4518
451810,field,Pacific Peoples design practice and management,4518
451811,field,Pacific Peoples economics,4518
451812,field,Pacific Peoples finance,4518
451813,field,Pacific Peoples human geography and demography,4518
451814,field,Pacific Peoples legislation,4518
451815,field,Pacific Peoples management,4518
451816,field,Pacific Peoples marketing,4518
451817,field,Pacific Peoples not-for-profit social enterprises,4518
451818,field,Pacific Peoples perspectives,4518
451819,field,Pacific Peoples political participation and representation,4518
451820,field,Pacific Peoples politics,4518
451821,field,Pacific Peoples social impact and program evaluation,4518
451822,field,Pacific Peoples social work and social justice,4518
451823,field,Pacific Peoples sociological studies,4518
451824,field,Pacific Peoples sociology,4518
451825,field,Pacific Peoples tourism,4518
451826,field,Pacific Peoples urban and regional planning,4518
451899,field,"Pacific Peoples, society and community not elsewhere classified",4518
4519,group,"Other Indigenous data, methodologies and global Indigenous studies",45
451901,field,"Global Indigenous studies culture, language and history",4519
451902,field,Global Indigenous studies environmental knowledges and management,4519
451903,field,Global Indigenous studies health and wellbeing,4519
451904,field,"Global Indigenous studies peoples, society and community",4519
451905,field,Global Indigenous studies sciences,4519
451906,field,Indigenous data and data technologies,4519
451907,field,Indigenous methodologies,4519
451999,field,"Other Indigenous data, methodologies and global Indigenous studies not elsewhere classified",4519
4599,group,Other Indigenous studies,45
459999,field,Other Indigenous studies not elsewhere classified,4599
46,division,INFORMATION AND COMPUTING SCIENCES,
4601,group,Applied computing,46
460101,field,Applications in arts and humanities,4601
460102,field,Applications in health,4601
460103,field,Applications in life sciences,4601
460104,field,Applications in physical sciences,4601
460105,field,Applications in social sciences and education,4601
460106,field,Spatial data and applications,4601
460199,field,Applied computing not elsewhere classified,4601
4602,group,Artificial intelligence,46
460201,field,Artificial life and complex adaptive systems,4602
460202,field,Autonomous agents and multiagent systems,4602
460203,field,Evolutionary computation,4602
460204,field,Fuzzy computation,4602
460205,field,Intelligent robotics,4602
460206,field,Knowledge representation and reasoning,4602
460207,field,Modelling and simulation,4602
460208,field,Natural language processing,4602
460209,field,Planning and decision making,4602
460210,field,Satisfiability and optimisation,4602
460211,field,Speech production,4602
460212,field,Speech recognition,4602
460299,field,Artificial intelligence not elsewhere classified,4602
4603,group,Computer vision and multimedia computation,46
460301,field,Active sensing,4603
460302,field,Audio processing,4603
460303,field,Computational imaging,4603
460304,field,Computer vision,4603
460305,field,Image and video coding,4603
460306,field,Image processing,4603
460307,field,Multimodal analysis and synthesis,4603
460308,field,Pattern recognition,4603
460309,field,Video processing,4603
460399,field,Computer vision and multimedia computation not elsewhere classified,4603
4604,group,Cybersecurity and privacy,46
460401,field,Cryptography,4604
460402,field,Data and information privacy,4604
460403,field,Data security and protection,4604
460404,field,Digital forensics,4604
460405,field,Hardware security,4604
460406,field,Software and application security,4604
460407,field,System and network security,4604
460499,field,Cybersecurity and privacy not elsewhere classified,4604
4605,group,Data management and data science,46
460501,field,Data engineering and data science,4605
460502,field,Data mining and knowledge discovery,4605
460503,field,"Data models, storage and indexing",4605
460504,field,Data quality,4605
460505,field,Database systems,4605
460506,field,"Graph, social and multimedia data",4605
460507,field,Information extraction and fusion,4605
460508,field,Information retrieval and web search,4605
460509,field,Query processing and optimisation,4605
460510,field,Recommender systems,4605
460511,field,Stream and sensor data,4605
460599,field,Data management and data science not elsewhere classified,4605
4606,group,Distributed computing and systems software,46
460601,field,Cloud computing,4606
460602,field,Concurrent/parallel systems and technologies,4606
460603,field,Cyberphysical systems and internet of things,4606
460604,field,Dependable systems,4606
460605,field,Distributed systems and algorithms,4606
460606,field,Energy-efficient computing,4606
460607,field,High performance computing,4606
460608,field,Mobile computing,4606
460609,field,Networking and communications,4606
460610,field,Operating systems,4606
460611,field,Performance evaluation,4606
460612,field,Service oriented computing,4606
460699,field,Distributed computing and systems software not elsewhere classified,4606
4607,group,"Graphics, augmented reality and games",46
460701,field,Computer aided design,4607
460702,field,Computer graphics,4607
460703,field,Entertainment and gaming,4607
460704,field,Interactive narrative,4607
460705,field,Procedural content generation,4607
460706,field,Serious games,4607
460707,field,Sound and music computing,4607
460708,field,Virtual and mixed reality,4607
460799,field,"Graphics, augmented reality and games not elsewhere classified",4607
4608,group,Human-centred computing,46
460801,field,Accessible computing,4608
460802,field,Affective computing,4608
460803,field,Collaborative and social computing,4608
460804,field,Computing education,4608
460805,field,"Fairness, accountability, transparency, trust and ethics of computer systems",4608
460806,field,Human-computer interaction,4608
460807,field,Information visualisation,4608
460808,field,Mixed initiative and human-in-the-loop,4608
460809,field,Pervasive computing,4608
460810,field,Social robotics,4608
460899,field,Human-centred computing not elsewhere classified,4608
4609,group,Information systems,46
460901,field,Business process management,4609
460902,field,Decision support and group support systems,4609
460903,field,"Information modelling, management and ontologies",4609
460904,field,Information security management,4609
460905,field,Information systems development methodologies and practice,4609
460906,field,Information systems education,4609
460907,field,Information systems for sustainable development and the public good,4609
460908,field,Information systems organisation and management,4609
460909,field,"Information systems philosophy, research methods and theory",4609
460910,field,Information systems user experience design and development,4609
460911,field,"Inter-organisational, extra-organisational and global information systems",4609
460912,field,Knowledge and information management,4609
460999,field,Information systems not elsewhere classified,4609
4610,group,Library and information studies,46
461001,field,Digital curation and preservation,4610
461002,field,Human information behaviour,4610
461003,field,Human information interaction and retrieval,4610
461004,field,"Information governance, policy and ethics",4610
461005,field,Informetrics,4610
461006,field,Library studies,4610
461007,field,Open access,4610
461008,field,Organisation of information and knowledge resources,4610
461009,field,Recordkeeping informatics,4610
461010,field,Social and community informatics,4610
461099,field,Library and information studies not elsewhere classified,4610
4611,group,Machine learning,46
461101,field,Adversarial machine learning,4611
461102,field,Context learning,4611
461103,field,Deep learning,4611
461104,field,Neural networks,4611
461105,field,Reinforcement learning,4611
461106,field,Semi- and unsupervised learning,4611
461199,field,Machine learning not elsewhere classified,4611
4612,group,Software engineering,46
461201,field,Automated software engineering,4612
461202,field,Empirical software engineering,4612
461203,field,Formal methods for software,4612
461204,field,Programming languages,4612
461205,field,Requirements engineering,4612
461206,field,Software architecture,4612
461207,field,"Software quality, processes and metrics",4612
461208,field,"Software testing, verification and validation",4612
461299,field,Software engineering not elsewhere classified,4612
4613,group,Theory of computation,46
461301,field,"Coding, information theory and compression",4613
461302,field,Computational complexity and computability,4613
461303,field,Computational logic and formal languages,4613
461304,field,Concurrency theory,4613
461305,field,Data structures and algorithms,4613
461306,field,Numerical computation and mathematical software,4613
461307,field,Quantum computation,4613
461399,field,Theory of computation not elsewhere classified,4613
4699,group,Other information and computing sciences,46
469999,field,Other information and computing sciences not elsewhere classified,4699
47,division,"LANGUAGE, COMMUNICATION AND CULTURE",
4701,group,Communication and media studies,47
470101,field,Communication studies,4701
470102,field,Communication technology and digital media studies,4701
470103,field,Environmental communication,4701
470104,field,International and development communication,4701
470105,field,Journalism studies,4701
470106,field,Media industry studies,4701
470107,field,Media studies,4701
470108,field,"Organisational, interpersonal and intercultural communication",4701
470199,field,Communication and media studies not elsewhere classified,4701
4702,group,Cultural studies,47
470201,field,Arts and cultural policy,4702
470202,field,Asian cultural studies,4702
470203,field,Consumption and everyday life,4702
470204,field,Cultural and creative industries,4702
470205,field,"Cultural studies of agriculture, food and wine",4702
470206,field,Cultural studies of nation and region,4702
470207,field,Cultural theory,4702
470208,field,"Culture, representation and identity",4702
470209,field,Environment and culture,4702
470210,field,Globalisation and culture,4702
470211,field,Migrant cultural studies,4702
470212,field,"Multicultural, intercultural and cross-cultural studies",4702
470213,field,Postcolonial studies,4702
470214,field,Screen and media culture,4702
470299,field,Cultural studies not elsewhere classified,4702
4703,group,Language studies,47
470301,field,African languages,4703
470302,field,Central and Eastern European languages (incl. Russian),4703
470303,field,Chinese languages,4703
470304,field,Comparative language studies,4703
470305,field,Early English languages,4703
470306,field,English as a second language,4703
470307,field,English language,4703
470308,field,French language,4703
470309,field,German language,4703
470310,field,Iberian languages,4703
470311,field,Indian languages,4703
470312,field,Indonesian languages,4703
470313,field,Italian language,4703
470314,field,Japanese language,4703
470315,field,Korean language,4703
470316,field,Latin and classical Greek languages,4703
470317,field,Middle Eastern languages,4703
470318,field,Other Asian languages (excl. South-East Asian),4703
470319,field,Other European languages,4703
470320,field,South-East Asian languages (excl. Indonesian),4703
470321,field,Translation and interpretation studies,4703
470399,field,Language studies not elsewhere classified,4703
4704,group,Linguistics,47
470401,field,Applied linguistics and educational linguistics,4704
470402,field,Child language acquisition,4704
470403,field,Computational linguistics,4704
470404,field,Corpus linguistics,4704
470405,field,Discourse and pragmatics,4704
470406,field,"Historical, comparative and typological linguistics",4704
470407,field,Language documentation and description,4704
470408,field,Lexicography and semantics,4704
470409,field,"Linguistic structures (incl. phonology, morphology and syntax)",4704
470410,field,Phonetics and speech science,4704
470411,field,Sociolinguistics,4704
470499,field,Linguistics not elsewhere classified,4704
4705,group,Literary studies,47
470501,field,African literature,4705
470502,field,Australian literature (excl. Aboriginal and Torres Strait Islander literature),4705
470503,field,Book history,4705
470504,field,British and Irish literature,4705
470505,field,Central and Eastern European literature (incl. Russian),4705
470506,field,Children's literature,4705
470507,field,Comparative and transnational literature,4705
470508,field,Digital literature,4705
470509,field,Ecocriticism,4705
470510,field,Indian literature,4705
470511,field,Indonesian literature,4705
470512,field,Korean literature,4705
470513,field,Latin and classical Greek literature,4705
470514,field,Literary theory,4705
470515,field,Literature in Chinese,4705
470516,field,Literature in French,4705
470517,field,Literature in German,4705
470518,field,Literature in Italian,4705
470519,field,Literature in Japanese,4705
470520,field,Literature in Spanish and Portuguese,4705
470521,field,Middle Eastern literature,4705
470522,field,New Zealand literature (excl. Māori literature),4705
470523,field,North American literature,4705
470524,field,Other Asian literature (excl. South-East Asian),4705
470525,field,Other European literature,4705
470526,field,Other literatures in English,4705
470527,field,Popular and genre literature,4705
470528,field,Print culture,4705
470529,field,South-East Asian literature (excl. Indonesian),4705
470530,field,Stylistics and textual analysis,4705
470531,field,Young adult literature,4705
470599,field,Literary studies not elsewhere classified,4705
4799,group,"Other language, communication and culture",47
479999,field,"Other language, communication and culture not elsewhere classified",4799
48,division,LAW AND LEGAL STUDIES,
4801,group,Commercial law,48
480101,field,"Banking, finance and securities law",4801
480102,field,Commercial law,4801
480103,field,Corporations and associations law,4801
480104,field,Labour law,4801
480105,field,Not-for-profit law,4801
480106,field,Taxation law,4801
480199,field,Commercial law not elsewhere classified,4801
4802,group,Environmental and resources law,48
480201,field,Animal law,4802
480202,field,Climate change law,4802
480203,field,Environmental law,4802
480204,field,"Mining, energy and natural resources law",4802
480299,field,Environmental and resources law not elsewhere classified,4802
4803,group,International and comparative law,48
480301,field,Asian and Pacific law,4803
480302,field,Comparative law,4803
480303,field,Conflict of laws (incl. private international law),4803
480304,field,European Union law,4803
480305,field,International arbitration,4803
480306,field,International criminal law,4803
480307,field,International humanitarian and human rights law,4803
480308,field,International trade and investment law,4803
480309,field,Ocean law and governance,4803
480310,field,Public international law,4803
480311,field,"Space, maritime and aviation law",4803
480399,field,International and comparative law not elsewhere classified,4803
4804,group,Law in context,48
480401,field,Criminal law,4804
480402,field,Family law,4804
480403,field,Law and humanities,4804
480404,field,Law and religion,4804
480405,field,Law and society and socio-legal research,4804
480406,field,Law reform,4804
480407,field,"Law, gender and sexuality (incl. feminist legal scholarship)",4804
480408,field,"Law, science and technology",4804
480409,field,Legal education,4804
480410,field,"Legal theory, jurisprudence and legal interpretation",4804
480411,field,Media and communication law,4804
480412,field,Medical and health law,4804
480413,field,"Race, ethnicity and law",4804
480414,field,Sports law,4804
480499,field,Law in context not elsewhere classified,4804
4805,group,Legal systems,48
480501,field,Access to justice,4805
480502,field,Civil procedure,4805
480503,field,Criminal procedure,4805
480504,field,Legal institutions (incl. courts and justice systems),4805
480505,field,"Legal practice, lawyering and the legal profession",4805
480506,field,"Litigation, adjudication and dispute resolution",4805
480507,field,Youth justice,4805
480599,field,Legal systems not elsewhere classified,4805
4806,group,Private law and civil obligations,48
480601,field,Contract law,4806
480602,field,Equity and trusts law,4806
480603,field,Intellectual property law,4806
480604,field,Property law (excl. intellectual property law),4806
480605,field,Tort law,4806
480699,field,Private law and civil obligations not elsewhere classified,4806
4807,group,Public law,48
480701,field,Administrative law,4807
480702,field,Constitutional law,4807
480703,field,Domestic human rights law,4807
480704,field,"Migration, asylum and refugee law",4807
480705,field,Military law and justice,4807
480706,field,Privacy and data rights,4807
480707,field,"Welfare, insurance, disability and social security law",4807
480799,field,Public law not elsewhere classified,4807
4899,group,Other law and legal studies,48
489999,field,Other law and legal studies not elsewhere classified,4899
49,division,MATHEMATICAL SCIENCES,
4901,group,Applied mathematics,49
490101,field,Approximation theory and asymptotic methods,4901
490102,field,Biological mathematics,4901
490103,field,"Calculus of variations, mathematical aspects of systems theory and control theory",4901
490104,field,Complex systems,4901
490105,field,Dynamical systems in applications,4901
490106,field,Financial mathematics,4901
490107,field,Mathematical methods and special functions,4901
490108,field,Operations research,4901
490109,field,Theoretical and applied mechanics,4901
490199,field,Applied mathematics not elsewhere classified,4901
4902,group,Mathematical physics,49
490201,field,Algebraic structures in mathematical physics,4902
490202,field,Integrable systems (classical and quantum),4902
490203,field,"Mathematical aspects of classical mechanics, quantum mechanics and quantum information theory",4902
490204,field,Mathematical aspects of general relativity,4902
490205,field,"Mathematical aspects of quantum and conformal field theory, quantum gravity and string theory",4902
490206,field,"Statistical mechanics, physical combinatorics and mathematical aspects of condensed matter",4902
490299,field,Mathematical physics not elsewhere classified,4902
4903,group,Numerical and computational mathematics,49
490301,field,Experimental mathematics,4903
